N	Unused	Total	%Cov	%Cov(50)	%Cov(95)	Accession	Name	Species	Peptides(95%)			Gene Ontology	Gene Names	Pathway	Interactions	Protein Families	Subcellular Location	Function	Disease	Tissue Specificity	Keywords	Modifications	Natural Variants	Glycosylations	Propeptide	Signal Peptide	Initiator Methionine	Sequence Conflicts	Sequence Uncertainties	Alternative Sequence	Non-Standard Residues	Lipidations	Disulfide Bonds	Cross Links	Protein Existence	InterPro	Polymorphism	PTM	RNA Editing	Active Site	Binding Site	Entry	Entry Name	Entry Status	Sequence	Protein Names	Organism	Sequence Length	Features	Mass Spectrometry	Virus Hosts	Entry Information
941	0.22	0.28	12.2100003063679	0.738199986517429	0	sp|A4D0S4|LAMB4_HUMAN	Laminin subunit beta-4 OS=Homo sapiens OX=9606 GN=LAMB4 PE=2 SV=1	HUMAN	0																																												
942	0.22	0.25	10.249999910593	1.51300001889467	0	sp|Q5T4B2|GT253_HUMAN	Inactive glycosyltransferase 25 family member 3 OS=Homo sapiens OX=9606 GN=CERCAM PE=1 SV=1	HUMAN	0																																												
943	0.21	0.3	21.6600000858307	2.52700001001358	0	RRRRR_sp|P29218|IMPA1_HUMAN	Inositol monophosphatase 1 OS=Homo sapiens OX=9606 GN=IMPA1 PE=1 SV=1	sp|P29218|IMPA1_HUMAN	0																																												
944	0.21	0.29	33.9599996805191	8.49099978804588	0	sp|Q969Q0|RL36L_HUMAN	60S ribosomal protein L36a-like OS=Homo sapiens OX=9606 GN=RPL36AL PE=1 SV=3	HUMAN	0																																												
944	0	0.29	22.6400002837181	8.49099978804588	0	sp|P83881|RL36A_HUMAN	60S ribosomal protein L36a OS=Homo sapiens OX=9606 GN=RPL36A PE=1 SV=2	HUMAN	0																																												
945	0.21	0.26	22.9300007224083	3.73300015926361	0	sp|Q11203|SIAT6_HUMAN	CMP-N-acetylneuraminate-beta-1,4-galactoside alpha-2,3-sialyltransferase OS=Homo sapiens OX=9606 GN=ST3GAL3 PE=1 SV=1	HUMAN	0																																												
946	0.21	0.26	8.81500020623207	2.47900001704693	0	sp|P35249|RFC4_HUMAN	Replication factor C subunit 4 OS=Homo sapiens OX=9606 GN=RFC4 PE=1 SV=2	HUMAN	0																																												
947	0.21	0.25	21.4499995112419	1.99999995529652	0	sp|Q14247|SRC8_HUMAN	Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN PE=1 SV=2	HUMAN	0																																												
948	0.21	0.25	29.6900004148483	8.59400033950806	0	sp|P55769|NH2L1_HUMAN	NHP2-like protein 1 OS=Homo sapiens OX=9606 GN=SNU13 PE=1 SV=3	HUMAN	0																																												
949	0.21	0.25	2.46200002729893	2.46200002729893	0	RRRRR_sp|Q9H6V9|LDAH_HUMAN	Lipid droplet-associated hydrolase OS=Homo sapiens OX=9606 GN=LDAH PE=1 SV=1	sp|Q9H6V9|LDAH_HUMAN	0																																												
950	0.21	0.24	9.75299999117851	1.97500009089708	0	sp|P00747|PLMN_HUMAN	Plasminogen OS=Homo sapiens OX=9606 GN=PLG PE=1 SV=2	HUMAN	0																																												
951	0.21	0.24	16.949999332428	3.4400001168251	0	sp|P41970|ELK3_HUMAN	ETS domain-containing protein Elk-3 OS=Homo sapiens OX=9606 GN=ELK3 PE=1 SV=2	HUMAN	0																																												
952	0.21	0.24	10.2799996733665	3.00799999386072	0	sp|P22760|AAAD_HUMAN	Arylacetamide deacetylase OS=Homo sapiens OX=9606 GN=AADAC PE=1 SV=5	HUMAN	0																																												
953	0.2	0.31	18.0099993944168	2.05600000917912	0	RRRRR_sp|Q6ZMY3|SPOC1_HUMAN	SPOC domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SPOCD1 PE=2 SV=1	sp|Q6ZMY3|SPOC1_HUMAN	0																																												
954	0.2	0.27	21.1600005626678	2.45099999010563	0	sp|P53621|COPA_HUMAN	Coatomer subunit alpha OS=Homo sapiens OX=9606 GN=COPA PE=1 SV=2	HUMAN	0																																												
955	0.2	0.26	20.1800003647804	0.812999997287989	0	RRRRR_sp|Q8N2N9|AN36B_HUMAN	Ankyrin repeat domain-containing protein 36B OS=Homo sapiens OX=9606 GN=ANKRD36B PE=1 SV=4	sp|Q8N2N9|AN36B_HUMAN	0																																												
956	0.2	0.23	23.7499997019768	1.6720000654459	0	RRRRR_sp|Q9HA90|EFCC1_HUMAN	EF-hand and coiled-coil domain-containing protein 1 OS=Homo sapiens OX=9606 GN=EFCC1 PE=2 SV=2	sp|Q9HA90|EFCC1_HUMAN	0																																												
957	0.19	2.46	53.8299977779388	5.74500001966953	2.12799999862909	sp|P41219|PERI_HUMAN	Peripherin OS=Homo sapiens OX=9606 GN=PRPH PE=1 SV=2	HUMAN	1																																												
958	0.19	0.3	21.7399999499321	16.3000002503395	0	RRRRR_sp|Q9P2X0|DPM3_HUMAN	Dolichol-phosphate mannosyltransferase subunit 3 OS=Homo sapiens OX=9606 GN=DPM3 PE=1 SV=2	sp|Q9P2X0|DPM3_HUMAN	0																																												
959	0.19	0.28	8.46199989318848	1.34600000455976	0	sp|P98187|CP4F8_HUMAN	Cytochrome P450 4F8 OS=Homo sapiens OX=9606 GN=CYP4F8 PE=1 SV=1	HUMAN	0																																												
960	0.19	0.25	21.4100003242493	2.18700002878904	0	sp|Q16822|PCKGM_HUMAN	Phosphoenolpyruvate carboxykinase [GTP], mitochondrial OS=Homo sapiens OX=9606 GN=PCK2 PE=1 SV=4	HUMAN	0																																												
961	0.19	0.25	13.850000500679	2.77100000530481	0	sp|P31689|DNJA1_HUMAN	DnaJ homolog subfamily A member 1 OS=Homo sapiens OX=9606 GN=DNAJA1 PE=1 SV=2	HUMAN	0																																												
962	0.19	0.24	13.6500000953674	0.802799966186285	0	sp|P0C0L5|CO4B_HUMAN	Complement C4-B OS=Homo sapiens OX=9606 GN=C4B_2 PE=1 SV=2	HUMAN	0																																												
962	0	0.24	11.3499999046326	0.802799966186285	0	sp|P0C0L4|CO4A_HUMAN	Complement C4-A OS=Homo sapiens OX=9606 GN=C4A PE=1 SV=2	HUMAN	0																																												
963	0.19	0.24	11.0799998044968	1.71499997377396	0	sp|Q12797|ASPH_HUMAN	Aspartyl/asparaginyl beta-hydroxylase OS=Homo sapiens OX=9606 GN=ASPH PE=1 SV=3	HUMAN	0																																												
964	0.19	0.24	11.089999973774	2.09199991077185	0	sp|P50579|MAP2_HUMAN	Methionine aminopeptidase 2 OS=Homo sapiens OX=9606 GN=METAP2 PE=1 SV=1	HUMAN	0																																												
965	0.19	0.24	28.7999987602234	4.80000004172325	0	RRRRR_sp|Q9NRP4|SDHF3_HUMAN	Succinate dehydrogenase assembly factor 3, mitochondrial OS=Homo sapiens OX=9606 GN=SDHAF3 PE=1 SV=1	sp|Q9NRP4|SDHF3_HUMAN	0																																												
966	0.19	0.23	9.73199978470802	3.69100011885166	0	sp|Q96CN7|ISOC1_HUMAN	Isochorismatase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ISOC1 PE=1 SV=3	HUMAN	0																																												
967	0.19	0.22	36.7700010538101	7.17500001192093	0	sp|O00233|PSMD9_HUMAN	26S proteasome non-ATPase regulatory subunit 9 OS=Homo sapiens OX=9606 GN=PSMD9 PE=1 SV=3	HUMAN	0																																												
968	0.19	0.22	8.41199979186058	1.26200001686811	0	sp|Q9BXB1|LGR4_HUMAN	Leucine-rich repeat-containing G-protein coupled receptor 4 OS=Homo sapiens OX=9606 GN=LGR4 PE=1 SV=2	HUMAN	0																																												
969	0.19	0.22	52.8900027275085	14.0499994158745	0	sp|O43768|ENSA_HUMAN	Alpha-endosulfine OS=Homo sapiens OX=9606 GN=ENSA PE=1 SV=1	HUMAN	0																																												
970	0.19	0.22	28.5699993371964	19.0500006079674	0	sp|P30047|GFRP_HUMAN	GTP cyclohydrolase 1 feedback regulatory protein OS=Homo sapiens OX=9606 GN=GCHFR PE=1 SV=3	HUMAN	0																																												
971	0.19	0.22	16.8599992990494	6.97700008749962	0	sp|O96000|NDUBA_HUMAN	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 OS=Homo sapiens OX=9606 GN=NDUFB10 PE=1 SV=3	HUMAN	0																																												
972	0.18	0.23	13.1600007414818	1.26900002360344	0	RRRRR_sp|Q8IWB6|TEX14_HUMAN	Inactive serine/threonine-protein kinase TEX14 OS=Homo sapiens OX=9606 GN=TEX14 PE=1 SV=2	sp|Q8IWB6|TEX14_HUMAN	0																																												
973	0.18	0.23	18.359999358654	1.13000003620982	0	sp|Q96T51|RUFY1_HUMAN	RUN and FYVE domain-containing protein 1 OS=Homo sapiens OX=9606 GN=RUFY1 PE=1 SV=2	HUMAN	0																																												
974	0.18	0.23	8.13999995589256	4.06999997794628	0	sp|P51970|NDUA8_HUMAN	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 OS=Homo sapiens OX=9606 GN=NDUFA8 PE=1 SV=3	HUMAN	0																																												
975	0.18	0.22	14.7100001573563	1.85700003057718	0	sp|P10244|MYBB_HUMAN	Myb-related protein B OS=Homo sapiens OX=9606 GN=MYBL2 PE=1 SV=1	HUMAN	0																																												
976	0.18	0.21	22.1300005912781	3.27900014817715	0	sp|Q9Y224|RTRAF_HUMAN	RNA transcription, translation and transport factor protein OS=Homo sapiens OX=9606 GN=RTRAF PE=1 SV=1	HUMAN	0																																												
977	0.18	0.21	8.48700031638145	3.32099981606007	0	sp|Q9Y5Y2|NUBP2_HUMAN	Cytosolic Fe-S cluster assembly factor NUBP2 OS=Homo sapiens OX=9606 GN=NUBP2 PE=1 SV=1	HUMAN	0																																												
978	0.18	0.21	12.4200001358986	4.90199998021126	0	sp|P50897|PPT1_HUMAN	Palmitoyl-protein thioesterase 1 OS=Homo sapiens OX=9606 GN=PPT1 PE=1 SV=1	HUMAN	0																																												
979	0.18	0.21	15.9999996423721	7.99999982118607	0	sp|P08579|RU2B_HUMAN	U2 small nuclear ribonucleoprotein B'' OS=Homo sapiens OX=9606 GN=SNRPB2 PE=1 SV=1	HUMAN	0																																												
980	0.18	0.21	18.4000000357628	8.79999995231628	0	sp|O14737|PDCD5_HUMAN	Programmed cell death protein 5 OS=Homo sapiens OX=9606 GN=PDCD5 PE=1 SV=3	HUMAN	0																																												
981	0.17	0.23	22.2800001502037	1.53099996969104	0	sp|O00541|PESC_HUMAN	Pescadillo homolog OS=Homo sapiens OX=9606 GN=PES1 PE=1 SV=1	HUMAN	0																																												
982	0.17	0.22	36.7000013589859	1.3849999755621	0	RRRRR_sp|Q86YV0|RASL3_HUMAN	RAS protein activator like-3 OS=Homo sapiens OX=9606 GN=RASAL3 PE=1 SV=2	sp|Q86YV0|RASL3_HUMAN	0																																												
983	0.17	0.22	29.2699992656708	4.21499982476234	0	sp|P24752|THIL_HUMAN	Acetyl-CoA acetyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAT1 PE=1 SV=1	HUMAN	0																																												
984	0.17	0.22	19.2499995231628	2.18299999833107	0	RRRRR_sp|Q96SQ9|CP2S1_HUMAN	Cytochrome P450 2S1 OS=Homo sapiens OX=9606 GN=CYP2S1 PE=1 SV=2	sp|Q96SQ9|CP2S1_HUMAN	0																																												
985	0.17	0.22	17.7000001072884	4.9380000680685	0	sp|Q9BVC6|TM109_HUMAN	Transmembrane protein 109 OS=Homo sapiens OX=9606 GN=TMEM109 PE=1 SV=1	HUMAN	0																																												
986	0.17	0.21	4.76199984550476	4.76199984550476	0	sp|O00303|EIF3F_HUMAN	Eukaryotic translation initiation factor 3 subunit F OS=Homo sapiens OX=9606 GN=EIF3F PE=1 SV=1	HUMAN	0																																												
987	0.17	0.2	38.620001077652	4.47200015187263	0	sp|Q00059|TFAM_HUMAN	Transcription factor A, mitochondrial OS=Homo sapiens OX=9606 GN=TFAM PE=1 SV=1	HUMAN	0																																												
988	0.17	0.2	11.8900001049042	3.27900014817715	0	sp|P20073|ANXA7_HUMAN	Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3	HUMAN	0																																												
989	0.17	0.2	42.8600013256073	14.2900004982948	0	sp|P63173|RL38_HUMAN	60S ribosomal protein L38 OS=Homo sapiens OX=9606 GN=RPL38 PE=1 SV=2	HUMAN	0																																												
990	0.17	0.2	4.3079998344183	1.43600003793836	0	RRRRR_sp|P27487|DPP4_HUMAN	Dipeptidyl peptidase 4 OS=Homo sapiens OX=9606 GN=DPP4 PE=1 SV=2	sp|P27487|DPP4_HUMAN	0																																												
991	0.16	0.26	28.1399995088577	2.55800001323223	0	RRRRR_sp|Q8N819|PPM1N_HUMAN	Probable protein phosphatase 1N OS=Homo sapiens OX=9606 GN=PPM1N PE=2 SV=2	sp|Q8N819|PPM1N_HUMAN	0																																												
992	0.16	0.26	14.4999995827675	3.55000011622906	0	sp|Q9Y5R4|HEMK1_HUMAN	MTRF1L release factor glutamine methyltransferase OS=Homo sapiens OX=9606 GN=HEMK1 PE=1 SV=1	HUMAN	0																																												
993	0.16	0.25	13.459999859333	0.461299996823072	0	RRRRR_sp|P11532|DMD_HUMAN	Dystrophin OS=Homo sapiens OX=9606 GN=DMD PE=1 SV=3	sp|P11532|DMD_HUMAN	0																																												
994	0.16	0.23	21.6399997472763	0	0	sp|Q16891|MIC60_HUMAN	MICOS complex subunit MIC60 OS=Homo sapiens OX=9606 GN=IMMT PE=1 SV=1	HUMAN	0																																												
995	0.16	0.21	15.3200000524521	1.09000001102686	0	RRRRR_sp|P41229|KDM5C_HUMAN	Lysine-specific demethylase 5C OS=Homo sapiens OX=9606 GN=KDM5C PE=1 SV=2	sp|P41229|KDM5C_HUMAN	0																																												
996	0.16	0.2	27.4300009012222	3.37600000202656	0	sp|Q9ULV4|COR1C_HUMAN	Coronin-1C OS=Homo sapiens OX=9606 GN=CORO1C PE=1 SV=1	HUMAN	0																																												
997	0.16	0.2	14.2900004982948	4.08199988305569	0	sp|O15382|BCAT2_HUMAN	Branched-chain-amino-acid aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=BCAT2 PE=1 SV=2	HUMAN	0																																												
998	0.16	0.19	8.88900011777878	1.03700002655387	0	RRRRR_sp|A1IGU5|ARH37_HUMAN	Rho guanine nucleotide exchange factor 37 OS=Homo sapiens OX=9606 GN=ARHGEF37 PE=2 SV=2	sp|A1IGU5|ARH37_HUMAN	0																																												
999	0.16	0.19	22.2200006246567	8.88900011777878	0	sp|Q8N5K1|CISD2_HUMAN	CDGSH iron-sulfur domain-containing protein 2 OS=Homo sapiens OX=9606 GN=CISD2 PE=1 SV=1	HUMAN	0																																												
1000	0.16	0.19	14.9399995803833	5.74700012803078	0	sp|O43324|MCA3_HUMAN	Eukaryotic translation elongation factor 1 epsilon-1 OS=Homo sapiens OX=9606 GN=EEF1E1 PE=1 SV=1	HUMAN	0																																												
1001	0.15	3.29	42.9399996995926	12.0600000023842	6.47099986672401	sp|P62879|GBB2_HUMAN	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 OS=Homo sapiens OX=9606 GN=GNB2 PE=1 SV=3	HUMAN	2																																												
1002	0.15	0.24	13.3100003004074	1.88100002706051	0	sp|Q8TC07|TBC15_HUMAN	TBC1 domain family member 15 OS=Homo sapiens OX=9606 GN=TBC1D15 PE=1 SV=2	HUMAN	0																																												
1003	0.15	0.21	29.3300002813339	10.6700003147125	0	sp|P52434|RPAB3_HUMAN	DNA-directed RNA polymerases I, II, and III subunit RPABC3 OS=Homo sapiens OX=9606 GN=POLR2H PE=1 SV=4	HUMAN	0																																												
1004	0.15	0.2	23.7900003790855	1.93600002676249	0	sp|Q8TE68|ES8L1_HUMAN	Epidermal growth factor receptor kinase substrate 8-like protein 1 OS=Homo sapiens OX=9606 GN=EPS8L1 PE=1 SV=3	HUMAN	0																																												
1005	0.15	0.19	12.6000002026558	0.650400016456842	0	RRRRR_sp|O00411|RPOM_HUMAN	DNA-directed RNA polymerase, mitochondrial OS=Homo sapiens OX=9606 GN=POLRMT PE=1 SV=2	sp|O00411|RPOM_HUMAN	0																																												
1006	0.15	0.19	34.2900007963181	4.8080001026392	0	sp|Q12904|AIMP1_HUMAN	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens OX=9606 GN=AIMP1 PE=1 SV=2	HUMAN	0																																												
1007	0.15	0.19	23.1299996376038	4.37499992549419	0	RRRRR_sp|Q00056|HXA4_HUMAN	Homeobox protein Hox-A4 OS=Homo sapiens OX=9606 GN=HOXA4 PE=2 SV=3	sp|Q00056|HXA4_HUMAN	0																																												
1008	0.15	0.18	36.1299991607666	10.9200000762939	0	sp|P62314|SMD1_HUMAN	Small nuclear ribonucleoprotein Sm D1 OS=Homo sapiens OX=9606 GN=SNRPD1 PE=1 SV=1	HUMAN	0																																												
1009	0.14	0.54	94.8499977588654	25	5.14700002968311	tr|Q5TEC6|Q5TEC6_HUMAN	Histone H3 OS=Homo sapiens OX=9606 GN=HIST2H3PS2 PE=1 SV=1	HUMAN	1																																												
1010	0.14	0.26	13.5900005698204	3.0799999833107	0	sp|Q13485|SMAD4_HUMAN	Mothers against decapentaplegic homolog 4 OS=Homo sapiens OX=9606 GN=SMAD4 PE=1 SV=1	HUMAN	0																																												
1011	0.14	0.22	24.1999998688698	0.675699999555945	0	sp|P46013|KI67_HUMAN	Proliferation marker protein Ki-67 OS=Homo sapiens OX=9606 GN=MKI67 PE=1 SV=2	HUMAN	0																																												
1012	0.14	0.2	8.38700011372566	7.09699988365173	0	RRRRR_sp|Q15649|ZNHI3_HUMAN	Zinc finger HIT domain-containing protein 3 OS=Homo sapiens OX=9606 GN=ZNHIT3 PE=1 SV=2	sp|Q15649|ZNHI3_HUMAN	0																																												
1013	0.14	0.18	13.6199995875359	0.875500030815601	0	sp|P12109|CO6A1_HUMAN	Collagen alpha-1(VI) chain OS=Homo sapiens OX=9606 GN=COL6A1 PE=1 SV=3	HUMAN	0																																												
1014	0.14	0.18	13.1699994206429	1.33899999782443	0	sp|Q14574|DSC3_HUMAN	Desmocollin-3 OS=Homo sapiens OX=9606 GN=DSC3 PE=1 SV=3	HUMAN	0																																												
1015	0.14	0.17	12.3700000345707	1.85599997639656	0	sp|O76064|RNF8_HUMAN	E3 ubiquitin-protein ligase RNF8 OS=Homo sapiens OX=9606 GN=RNF8 PE=1 SV=1	HUMAN	0																																												
1016	0.14	0.16	33.3299994468689	19.6099996566772	0	sp|Q59GN2|R39L5_HUMAN	Putative 60S ribosomal protein L39-like 5 OS=Homo sapiens OX=9606 GN=RPL39P5 PE=5 SV=2	HUMAN	0																																												
1016	0	0.16	33.3299994468689	19.6099996566772	0	sp|P62891|RL39_HUMAN	60S ribosomal protein L39 OS=Homo sapiens OX=9606 GN=RPL39 PE=1 SV=2	HUMAN	0																																												
1017	0.14	0.16	3.53999994695187	3.53999994695187	0	RRRRR_sp|Q9UHE8|STEA1_HUMAN	Metalloreductase STEAP1 OS=Homo sapiens OX=9606 GN=STEAP1 PE=2 SV=1	sp|Q9UHE8|STEA1_HUMAN	0																																												
1017	0	0.16	4.8980001360178	4.8980001360178	0	RRRRR_sp|Q6NZ63|STEAL_HUMAN	STEAP family member 1B OS=Homo sapiens OX=9606 GN=STEAP1B PE=2 SV=1	sp|Q6NZ63|STEAL_HUMAN	0																																												
1018	0.13	2.23	44.1100001335144	8.93500000238419	1.71099994331598	sp|P35637|FUS_HUMAN	RNA-binding protein FUS OS=Homo sapiens OX=9606 GN=FUS PE=1 SV=1	HUMAN	1																																												
1019	0.13	0.24	16.6700005531311	8.88900011777878	0	sp|P06703|S10A6_HUMAN	Protein S100-A6 OS=Homo sapiens OX=9606 GN=S100A6 PE=1 SV=1	HUMAN	0																																												
1020	0.13	0.18	12.4600000679493	0.535799982026219	0	sp|Q03468|ERCC6_HUMAN	DNA excision repair protein ERCC-6 OS=Homo sapiens OX=9606 GN=ERCC6 PE=1 SV=1	HUMAN	0																																												
1021	0.13	0.18	19.2100003361702	2.9559999704361	0	RRRRR_sp|Q9Y2C2|UST_HUMAN	Uronyl 2-sulfotransferase OS=Homo sapiens OX=9606 GN=UST PE=2 SV=1	sp|Q9Y2C2|UST_HUMAN	0																																												
1022	0.13	0.18	11.8900001049042	2.66999993473291	0	sp|P07339|CATD_HUMAN	Cathepsin D OS=Homo sapiens OX=9606 GN=CTSD PE=1 SV=1	HUMAN	0																																												
1023	0.13	0.17	7.28499963879585	0	0	sp|O75533|SF3B1_HUMAN	Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3	HUMAN	0																																												
1024	0.13	0.17	11.879999935627	2.10500005632639	0	RRRRR_sp|Q96JL9|ZN333_HUMAN	Zinc finger protein 333 OS=Homo sapiens OX=9606 GN=ZNF333 PE=2 SV=3	sp|Q96JL9|ZN333_HUMAN	0																																												
1025	0.13	0.17	10.9600000083447	1.53799997642636	0	RRRRR_sp|P55809|SCOT1_HUMAN	Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial OS=Homo sapiens OX=9606 GN=OXCT1 PE=1 SV=1	sp|P55809|SCOT1_HUMAN	0																																												
1026	0.13	0.17	10.1700000464916	2.69699990749359	0	RRRRR_sp|P19971|TYPH_HUMAN	Thymidine phosphorylase OS=Homo sapiens OX=9606 GN=TYMP PE=1 SV=2	sp|P19971|TYPH_HUMAN	0																																												
1026	0	0.16	21.9200000166893	17.8100004792213	0	RRRRR_tr|A0A1W2PP80|A0A1W2PP80_HUMAN	Protein SCO2 homolog, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=SCO2 PE=4 SV=1	tr|A0A1W2PP80|A0A1W2PP80_HUMAN	0																																												
1027	0.13	0.17	11.8900001049042	2.91300006210804	0	sp|Q8IX90|SKA3_HUMAN	Spindle and kinetochore-associated protein 3 OS=Homo sapiens OX=9606 GN=SKA3 PE=1 SV=2	HUMAN	0																																												
1028	0.13	0.16	20.0000002980232	1.84599999338388	0	sp|Q9H4A4|AMPB_HUMAN	Aminopeptidase B OS=Homo sapiens OX=9606 GN=RNPEP PE=1 SV=2	HUMAN	0																																												
1029	0.13	0.16	4.77899983525276	0.973500031977892	0	sp|Q8IZL8|PELP1_HUMAN	Proline-, glutamic acid- and leucine-rich protein 1 OS=Homo sapiens OX=9606 GN=PELP1 PE=1 SV=2	HUMAN	0																																												
1030	0.13	0.16	5.0330001860857	1.72199998050928	0	sp|O43719|HTSF1_HUMAN	HIV Tat-specific factor 1 OS=Homo sapiens OX=9606 GN=HTATSF1 PE=1 SV=1	HUMAN	0																																												
1031	0.13	0.16	20.9299996495247	12.7900004386902	0	sp|P49458|SRP09_HUMAN	Signal recognition particle 9 kDa protein OS=Homo sapiens OX=9606 GN=SRP9 PE=1 SV=2	HUMAN	0																																												
1032	0.13	0.15	7.18400031328201	2.52400003373623	0	sp|Q14439|GP176_HUMAN	G-protein coupled receptor 176 OS=Homo sapiens OX=9606 GN=GPR176 PE=2 SV=1	HUMAN	0																																												
1033	0.13	0.15	7.74599984288216	7.74599984288216	0	sp|Q9NS69|TOM22_HUMAN	Mitochondrial import receptor subunit TOM22 homolog OS=Homo sapiens OX=9606 GN=TOMM22 PE=1 SV=3	HUMAN	0																																												
1034	0.13	0.15	1.43699999898672	1.43699999898672	0	sp|Q5H9M0|PWP3B_HUMAN	PWWP domain-containing DNA repair factor 3B OS=Homo sapiens OX=9606 GN=PWWP3B PE=2 SV=1	HUMAN	0																																												
1035	0.12	2.2	28.5699993371964	2.17400006949902	1.08700003474951	sp|P04264|K2C1_HUMAN	Keratin, type II cytoskeletal 1 OS=Homo sapiens OX=9606 GN=KRT1 PE=1 SV=6	HUMAN	1																																												
1035	0	2.2	28.5699993371964	2.17400006949902	1.08700003474951	cont|0010|KER	keratin 1 (epidermolytic hyperkeratosis) [Homo sapiens (contaminant)]	Homo sapiens (contaminant)	1																																												
1035	0	2.2	28.1100004911423	2.17400006949902	1.08700003474951	cont|0009|KER	keratin 1 [Homo sapiens (contaminant)]	Homo sapiens (contaminant)	1																																												
1035	0	2.2	28.1100004911423	2.17400006949902	1.08700003474951	cont|0007|K2C1_HUMAN	Keratin, type II cytoskeletal 1 (Cytokeratin 1) (K1) (CK 1) (67 kDa cytokeratin) (Hair alpha protein) [Homo sapiens (contaminant)]	Homo sapiens (contaminant)	1																																												
1036	0.12	0.34	4.72199991345406	0	0	RRRRR_sp|Q8WZ42|TITIN_HUMAN	Titin OS=Homo sapiens OX=9606 GN=TTN PE=1 SV=4	sp|Q8WZ42|TITIN_HUMAN	0																																												
1037	0.12	0.3	13.7700006365776	2.77800001204014	0	sp|Q5T5X7|BEND3_HUMAN	BEN domain-containing protein 3 OS=Homo sapiens OX=9606 GN=BEND3 PE=1 SV=1	HUMAN	0																																												
1038	0.12	0.18	24.2300003767014	0	0	sp|O95478|NSA2_HUMAN	Ribosome biogenesis protein NSA2 homolog OS=Homo sapiens OX=9606 GN=NSA2 PE=1 SV=1	HUMAN	0																																												
1039	0.12	0.17	17.6899999380112	6.80299997329712	0	sp|Q13404|UB2V1_HUMAN	Ubiquitin-conjugating enzyme E2 variant 1 OS=Homo sapiens OX=9606 GN=UBE2V1 PE=1 SV=2	HUMAN	0																																												
1039	0	0.16	11.7200002074242	6.89700022339821	0	sp|Q15819|UB2V2_HUMAN	Ubiquitin-conjugating enzyme E2 variant 2 OS=Homo sapiens OX=9606 GN=UBE2V2 PE=1 SV=4	HUMAN	0																																												
1040	0.12	0.16	3.95100004971027	0.485800020396709	0	sp|Q8WUY3|PRUN2_HUMAN	Protein prune homolog 2 OS=Homo sapiens OX=9606 GN=PRUNE2 PE=1 SV=3	HUMAN	0																																												
1041	0.12	0.16	16.8699994683266	3.34299989044666	0	sp|O00116|ADAS_HUMAN	Alkyldihydroxyacetonephosphate synthase, peroxisomal OS=Homo sapiens OX=9606 GN=AGPS PE=1 SV=1	HUMAN	0																																												
1042	0.12	0.16	12.3499996960163	1.52899995446205	0	sp|A6PVC2|TTLL8_HUMAN	Protein monoglycylase TTLL8 OS=Homo sapiens OX=9606 GN=TTLL8 PE=2 SV=4	HUMAN	0																																												
1043	0.12	0.16	5.90899996459484	0.909100007265806	0	sp|Q68CR7|LRC66_HUMAN	Leucine-rich repeat-containing protein 66 OS=Homo sapiens OX=9606 GN=LRRC66 PE=2 SV=1	HUMAN	0																																												
1044	0.12	0.16	12.610000371933	6.0869999229908	0	sp|O75608|LYPA1_HUMAN	Acyl-protein thioesterase 1 OS=Homo sapiens OX=9606 GN=LYPLA1 PE=1 SV=1	HUMAN	0																																												
1045	0.12	0.15	10.7500001788139	1.07500003650784	0	RRRRR_sp|Q8N895|ZN366_HUMAN	Zinc finger protein 366 OS=Homo sapiens OX=9606 GN=ZNF366 PE=1 SV=1	sp|Q8N895|ZN366_HUMAN	0																																												
1046	0.12	0.15	14.7400006651878	1.68399997055531	0	RRRRR_sp|Q53QZ3|RHG15_HUMAN	Rho GTPase-activating protein 15 OS=Homo sapiens OX=9606 GN=ARHGAP15 PE=1 SV=2	sp|Q53QZ3|RHG15_HUMAN	0																																												
1047	0.12	0.15	18.3699995279312	5.10200001299381	0	RRRRR_sp|Q9H0C8|ILKAP_HUMAN	Integrin-linked kinase-associated serine/threonine phosphatase 2C OS=Homo sapiens OX=9606 GN=ILKAP PE=1 SV=1	sp|Q9H0C8|ILKAP_HUMAN	0																																												
1048	0.12	0.14	7.88500010967255	2.11500003933907	0	sp|Q9NR20|DYRK4_HUMAN	Dual specificity tyrosine-phosphorylation-regulated kinase 4 OS=Homo sapiens OX=9606 GN=DYRK4 PE=1 SV=2	HUMAN	0																																												
1049	0.11	0.19	23.8499999046326	0.883200019598007	0	sp|P12110|CO6A2_HUMAN	Collagen alpha-2(VI) chain OS=Homo sapiens OX=9606 GN=COL6A2 PE=1 SV=4	HUMAN	0																																												
