Accession	Filename	Unused	seq_length_summ	counts	Sc_summ	Pep_intensity__summ	Sc_norm	Pep_intensity__norm	SP_2	seq_length
Efra.gene25799_i1_length576.p1	5.2	2.0	12	1	15.0	0	0.00488397654641048	0	0.00244198827320524	191
Efra.gene25799_i1_length576.p1	5.3	2.0	12	1	17.0	721.9142	0.003949595902037096	0.0009372863332142282	0.002443441117625662	191
Efra.gene25799_i1_length576.p1	5.4	2.0	12	1	16.0	0	0.0044566157045396885	0	0.0022283078522698442	191
Efra.gene25799_i1_length576.p1	7.1	2.0	12	1	18.0	1353.103	0.0036042133860374804	0.0012611604932528959	0.002432686939645188	191
Efra.gene25799_i1_length576.p1	7.2	2.0	12	1	17.0	990.016	0.004064213416134936	0.0014449917346087164	0.0027546025753718262	191
Efra.gene25799_i1_length576.p1	7.3	4.0	63	4	46.0	5736.017	0.009441027856043433	0.0062336971681882	0.007837362512115817	191
Efra.gene25799_i1_length576.p1	10.1	4.0	46	3	36.0	4511.5287	0.006691090387490551	0.003602144594541555	0.005146617491016053	191
Efra.gene25799_i1_length576.p1	10.3	2.0	12	1	18.0	1177.8	0.005125663665523667	0.0022699911129973817	0.0036978273892605247	191
Efra.gene25799_i1_length576.p1	12.1	2.03	29	2	24.0	1722.1499999999999	0.009235687174356725	0.00376340753773181	0.0064995473560442675	191
Efra.gene25799_i1_length576.p1	12.2	2.0	12	1	15.0	1440.413	0.003565361361875095	0.0017190910398230624	0.002642226200849079	191
Efra.gene25799_i1_length576.p1	12.3	2.0	12	1	16.0	693.1593	0.0036823379100297403	0.0008906252735497428	0.0022864815917897417	191
Efra.gene25800_i2_length576.p1	1.3	2.0	12	1	10.0	593.8165	0.005649250792657903	0.0029276966022788015	0.004288473697468352	191
Efra.gene25800_i2_length576.p1	3.1	2.0	12	1	11.0	1285.962	0.0027112891106392647	0.002100384592706964	0.0024058368516731146	191
Efra.gene25800_i2_length576.p1	5.1	2.0	12	1	14.0	1777.434	0.0019135581960946803	0.001160033411861851	0.0015367958039782656	191
Efra.gene25800_i2_length576.p1	5.2	2.0	20	2	16.0	0	0.005209574982837846	0	0.002604787491418923	191
Efra.gene25800_i2_length576.p1	5.3	2.0	12	1	12.0	650.1743	0.0027879500484967743	0.0008441439240246659	0.0018160469862607202	191
Efra.gene25800_i2_length576.p1	5.4	2.0	12	1	12.0	0	0.003342461778404766	0	0.001671230889202383	191
Efra.gene25800_i2_length576.p1	7.1	2.0	12	1	12.0	1064.609	0.0024028089240249865	0.000992269481008816	0.0016975392025169013	191
Efra.gene25800_i2_length576.p1	7.2	2.0	12	1	10.0	864.2767	0.0023907137741970216	0.0012614671762020988	0.00182609047519956	191
Efra.gene25800_i2_length576.p1	10.1	2.0	12	1	13.0	3524.043	0.002416227084371588	0.0028137053507787746	0.002614966217575181	191
Efra.gene25800_i2_length576.p1	10.2	2.0	12	1	10.0	0	0.0025712493363269514	0	0.0012856246681634757	191
Efra.gene25800_i2_length576.p1	10.3	2.0	12	1	13.0	1718.433	0.0037018682028782043	0.0033119609766356175	0.0035069145897569107	191
Efra.gene25800_i2_length576.p1	12.1	2.0	12	1	12.0	996.6541	0.004617843587178362	0.0021779842362461533	0.0033979139117122576	191
Efra.gene25800_i2_length576.p1	12.2	1.82	12	1	12.0	879.084	0.002852289089500076	0.001049161197275932	0.0019507251433880039	191
Efra.gene25800_i2_length576.p1	12.3	2.02	23	2	19.0	3175.589	0.004372776268160316	0.004080245077583975	0.004226510672872146	191
Efra.gene25963_i0_length570.p1	7.1	2.4	92	5	57.0	4439.6888	0.011473412612219312	0.004159793733862463	0.007816603173040887	190
Efra.gene25963_i0_length570.p1	7.3	6.0	92	5	58.0	2679.1517	0.011966556817991894	0.0029269300409366134	0.007446743429464254	190
Efra.gene25963_i0_length570.p1	10.1	0.95	92	5	57.0	6563.7213	0.01064998553342246	0.005268261406274207	0.007959123469848332	190
Efra.gene25963_i0_length570.p1	12.3	2.61	37	2	30.0	1760.1649	0.006940722442260003	0.0022735006528197452	0.004607111547539874	190
Efra.gene25967_i0_length570.p1	1.1	2.0	34	2	22.0	2754.4742	0.009582857955734868	0.00600019581677999	0.0077915268862574286	189
Efra.gene25967_i0_length570.p1	1.2	6.0	97	6	65.0	0	0.028726617555070468	0	0.014363308777535234	189
Efra.gene25967_i0_length570.p1	1.3	6.0	46	3	46.0	2617.7906	0.026261543631900704	0.0130430835062639	0.0196523135690823	189
Efra.gene25967_i0_length570.p1	3.1	2.0	17	1	12.0	905.9479	0.00298906909167157	0.0014953590179997702	0.00224221405483567	189
Efra.gene25967_i0_length570.p1	5.1	6.0	46	3	45.0	4298.3183	0.006215809786634081	0.0028349614040486843	0.004525385595341383	189
Efra.gene25967_i0_length570.p1	5.3	6.0	46	3	37.0	2280.6129	0.00868714417668726	0.00299233243227149	0.005839738304479375	189
Efra.gene25967_i0_length570.p1	7.1	4.0	49	3	42.0	4437.2653	0.00849882415719949	0.004179520496927855	0.006339172327063672	189
Efra.gene25967_i0_length570.p1	7.2	4.44	115	7	60.0	5179.2558	0.014496073995924796	0.007639449662697091	0.011067761829310943	189
Efra.gene25967_i0_length570.p1	7.3	4.0	98	6	60.0	5009.472699999999	0.012444695103549315	0.005501724611036477	0.008973209857292896	189
Efra.gene25967_i0_length570.p1	10.1	6.0	78	5	75.0	9284.130500000001	0.01408728245161701	0.007491179730872514	0.010789231091244762	189
Efra.gene25967_i0_length570.p1	10.2	4.0	32	2	25.0	0	0.006496145810032377	0	0.0032480729050161886	189
Efra.gene25967_i0_length570.p1	10.3	4.0	32	2	24.0	1572.4278	0.006906537990229421	0.003062632475845176	0.004984585233037298	189
Efra.gene26093_i0_length567.p1	5.1	2.12	35	3	29.0	2980.4124	0.004027051234106549	0.0019761908965974574	0.0030016210653520028	188
Efra.gene26093_i0_length567.p1	10.1	5.15	35	3	35.0	2969.316	0.006609033575705427	0.0024086259105987012	0.004508829743152064	188
Efra.gene26093_i0_length567.p1	10.2	2.0	15	1	12.0	0	0.003134735893011368	0	0.001567367946505684	188
Efra.gene26093_i0_length567.p1	12.2	5.47	35	3	37.0	4833.899	0.008934896717862162	0.005861178317848088	0.007398037517855125	188
Efra.gene26194_i2_length522.p1	7.1	1.85	9	1	11.0	1262.794	0.002431744484285403	0.0012994491058811316	0.0018655967950832672	173
Efra.gene26421_i0_length561.p1	0.4	2.0	10	1	7.0	951.8104	0.004154880562928565	0.0016566214223135687	0.0029057509926210673	186
Efra.gene26595_i0_length555.p1	1.1	1.57	14	1	8.0	670.0466	0.003579367892557095	0.001499255683723213	0.002539311788140154	184
Efra.gene26700_i0_length552.p1	10.1	2.0	22	1	10.0	382.4838	0.0019293452053301557	0.00031700492331230364	0.0011231750643212297	184
Efra.gene26700_i0_length552.p1	10.2	1.24	22	1	7.0	0	0.001868348023189747	0	0.0009341740115948735	184
Efra.gene26700_i0_length552.p1	10.3	2.0	22	1	11.0	386.2124	0.0032515155076283894	0.0007726705588916397	0.0020120930332600145	184
Efra.gene26710_i0_length552.p1	0.1	4.74	76	5	72.0	6841.1169	0.03568549392793065	0.011350192540143845	0.023517843234037245	183
Efra.gene26710_i0_length552.p1	0.2	4.0	40	2	26.0	589.895	0.01445201108750488	0.0023689084599406154	0.008410459773722748	183
Efra.gene26710_i0_length552.p1	0.3	4.03	51	3	52.0	1470.6723000000002	0.0323964758021979	0.008575651240829877	0.020486063521513886	183
Efra.gene26710_i0_length552.p1	0.4	2.0	11	1	12.0	1439.466	0.007239417186929398	0.002546455511226858	0.004892936349078128	183
Efra.gene26710_i0_length552.p1	1.1	7.97	98	6	102.0	5180.370999999999	0.04588632281933849	0.011654624697428983	0.02877047375838374	183
Efra.gene26710_i0_length552.p1	1.2	8.02	84	5	82.0	0	0.03742792088007416	0	0.01871396044003708	183
Efra.gene26710_i0_length552.p1	1.3	6.0	66	4	67.0	3935.1705	0.03950462425882141	0.020249748757295717	0.029877186508058564	183
Efra.gene26710_i0_length552.p1	1.4	5.47	87	5	62.0	4475.885	0.02742216386172639	0.00854264479776316	0.017982404329744774	183
Efra.gene26710_i0_length552.p1	3.1	8.03	120	7	124.0	8681.541200000001	0.0318997373553802	0.014799593832975484	0.023349665594177844	183
Efra.gene26710_i0_length552.p1	3.2	4.07	52	3	41.0	5516.1599	0.021711293968983938	0.009687710240354419	0.01569950210466918	183
Efra.gene26710_i0_length552.p1	3.4	8.02	80	5	95.0	10294.914999999999	0.034571992029758324	0.015200981202231855	0.024886486615995088	183
Efra.gene26710_i0_length552.p1	5.1	10.0	144	9	139.0	12974.157799999997	0.01982945220457364	0.00883768398377365	0.014333568094173646	183
Efra.gene26710_i0_length552.p1	5.2	10.0	131	8	85.0	0	0.028885741067750145	0	0.014442870533875073	183
Efra.gene26710_i0_length552.p1	5.3	10.0	134	8	109.0	8217.9517	0.02643093445339451	0.011136085637051952	0.01878351004522323	183
Efra.gene26710_i0_length552.p1	5.4	8.01	120	7	109.0	0	0.031687937962025875	0	0.015843968981012937	183
Efra.gene26710_i0_length552.p1	7.1	6.35	135	8	135.0	14324.075	0.028213309702178637	0.013934402931699692	0.021073856316939164	183
Efra.gene26710_i0_length552.p1	7.2	7.15	193	11	160.0	12570.3459	0.039923613628120753	0.01914928908139333	0.02953645135475704	183
Efra.gene26710_i0_length552.p1	7.3	10.0	120	7	114.0	15967.630000000001	0.02442016399827628	0.018111649659870558	0.02126590682907342	183
Efra.gene26710_i0_length552.p1	10.1	8.0	116	7	116.0	13959.3284	0.022502701673533798	0.01163279887309203	0.017067750273312914	183
Efra.gene26710_i0_length552.p1	10.2	8.05	116	7	108.0	0	0.028983459732105112	0	0.014491729866052556	183
Efra.gene26710_i0_length552.p1	10.3	7.09	138	8	132.0	9448.9712	0.03923140022318843	0.01900725537347545	0.029119327798331943	183
Efra.gene26710_i0_length552.p1	12.1	6.57	157	9	151.0	11886.7255	0.06064809968024188	0.02711157735388568	0.04387983851706378	183
Efra.gene26710_i0_length552.p1	12.2	8.0	135	8	135.0	15500.9855	0.0334910173828595	0.01930871765023854	0.02639986751654902	183
Efra.gene26710_i0_length552.p1	12.3	7.63	98	6	109.0	8773.943	0.026182579559053672	0.011766276418542023	0.018974427988797848	183
Efra.gene26810_i1_length543.p1	7.3	4.0	28	2	25.0	9697.843	0.005414473698367451	0.011121547269841825	0.008268010484104638	181
Efra.gene26810_i1_length543.p1	10.2	4.0	21	2	26.0	0	0.007054599007845105	0	0.0035272995039225524	181
Efra.gene26810_i2_length552.p1	1.1	2.02	9	1	12.0	1487.99	0.005398390919922176	0.003347629929116535	0.0043730104245193555	183
Efra.gene26810_i2_length552.p1	1.2	2.0	9	1	13.0	0	0.005933694773670293	0	0.0029668473868351467	183
Efra.gene26810_i2_length552.p1	3.1	2.0	50	5	40.0	5797.469400000001	0.010290237856574258	0.00988305997777262	0.010086648917173438	183
Efra.gene26810_i2_length552.p1	3.2	2.0	16	2	17.0	3816.9682000000003	0.009002243840798218	0.0067035188588799215	0.00785288134983907	183
Efra.gene26810_i2_length552.p1	3.4	2.0	9	1	12.0	856.0569	0.004366988466916841	0.001264012849541825	0.002815500658229333	183
Efra.gene26810_i2_length552.p1	5.1	2.0	30	4	38.0	15044.063	0.005421001322113658	0.010247653579948118	0.007834327451030888	183
Efra.gene26810_i2_length552.p1	5.2	2.0	9	1	11.0	0	0.0037381547264147244	0	0.0018690773632073622	183
Efra.gene26810_i2_length552.p1	5.3	6.01	30	3	31.0	3766.3082	0.007517054752800273	0.005103696417530781	0.006310375585165527	183
Efra.gene26810_i2_length552.p1	5.4	2.01	9	1	11.0	0	0.0031978652989200426	0	0.0015989326494600213	183
Efra.gene26810_i2_length552.p1	7.1	2.0	23	2	23.0	3965.5289999999995	0.004806712023334138	0.0038576507679092807	0.004332181395621709	183
Efra.gene26810_i2_length552.p1	7.2	2.0	29	3	27.0	6640.222	0.006737109799745377	0.010115515647236705	0.008426312723491041	183
Efra.gene26810_i2_length552.p1	7.3	2.0	23	2	24.0	6385.099	0.005141087157531849	0.00724244462901444	0.006191765893273145	183
Efra.gene26810_i2_length552.p1	10.1	2.0	9	1	14.0	2344.023	0.0027158433054264926	0.001953356732613426	0.0023346000190199593	183
Efra.gene26810_i2_length552.p1	10.2	2.0	16	2	25.0	0	0.0067091341972465544	0	0.0033545670986232772	183
Efra.gene26810_i2_length552.p1	10.3	2.0	23	2	20.0	2311.5106	0.005944151548967944	0.004649762534221235	0.0052969570415945895	183
Efra.gene26810_i2_length552.p1	12.1	2.0	23	2	21.0	2672.3808	0.00843450392904026	0.006095241181285704	0.007264872555162982	183
Efra.gene26810_i2_length552.p1	12.2	2.0	23	2	25.0	5415.444	0.006202040256085093	0.006745718144609477	0.006473879200347285	183
Efra.gene26810_i2_length552.p1	12.3	2.0	29	3	26.0	4811.2897	0.006245385949866014	0.00645216917181752	0.006348777560841767	183
Efra.gene27122_i0_length543.p1	0.1	2.0	12	1	13.0	903.0308	0.006976971569242852	0.0016223448162662115	0.0042996581927545316	169
Efra.gene27122_i0_length543.p1	1.2	6.0	31	3	31.0	0	0.015321734388271085	0	0.007660867194135543	169
Efra.gene27122_i0_length543.p1	1.3	2.0	12	1	17.0	757.6172	0.010853915576189473	0.004221534046941613	0.007537724811565543	169
Efra.gene27122_i0_length543.p1	1.4	4.0	22	2	26.0	1566.6826999999998	0.012452248105945236	0.0032378659311425168	0.007845057018543877	169
Efra.gene27122_i0_length543.p1	3.1	6.0	40	4	46.0	5035.979	0.012814086135597945	0.00929611015980679	0.011055098147702367	169
Efra.gene27122_i0_length543.p1	3.2	6.0	41	4	42.0	7366.5763	0.024083273985511695	0.014009233381828632	0.019046253683670165	169
Efra.gene27122_i0_length543.p1	3.4	5.8	72	5	61.0	10497.2161	0.024037816694375096	0.016783687308217977	0.020410752001296537	169
Efra.gene27122_i0_length543.p1	5.1	8.14	52	5	59.0	9979.9332	0.009114069024425594	0.007361245668564869	0.00823765734649523	169
Efra.gene27122_i0_length543.p1	5.2	4.0	22	2	22.0	0	0.00809564869744254	0	0.00404782434872127	169
Efra.gene27122_i0_length543.p1	5.3	8.0	64	5	66.0	9567.9741	0.017329831514472552	0.01403955536242118	0.015684693438446865	169
Efra.gene27122_i0_length543.p1	5.4	6.35	66	6	67.0	0	0.021091461231876624	0	0.010545730615938312	169
Efra.gene27122_i0_length543.p1	7.1	4.0	22	2	30.0	5717.466	0.0067890015456919	0.006022679520830166	0.006405840533261033	169
Efra.gene27122_i0_length543.p1	7.2	10.0	65	5	66.0	9909.962	0.01783274428256074	0.016347140725397124	0.017089942503978932	169
Efra.gene27122_i0_length543.p1	7.3	10.0	65	5	70.0	8515.874	0.016237013433920852	0.01045950568689357	0.013348259560407211	169
Efra.gene27122_i0_length543.p1	10.1	4.26	31	3	34.0	7175.99	0.007142002132867133	0.006475389622855602	0.006808695877861367	169
Efra.gene27122_i0_length543.p1	10.2	10.0	75	6	78.0	0	0.02266655184177451	0	0.011333275920887256	169
Efra.gene27122_i0_length543.p1	10.3	6.0	46	3	43.0	2792.5856000000003	0.013838617910896083	0.006082831185654189	0.009960724548275136	169
Efra.gene27122_i0_length543.p1	12.1	5.8	53	5	75.0	7215.805	0.03261864368162231	0.01782139619823078	0.025220019939926543	169
Efra.gene27122_i0_length543.p1	12.2	9.55	77	6	86.0	13987.673800000002	0.023102416461601702	0.018867050105750332	0.02098473328367602	169
Efra.gene27122_i0_length543.p1	12.3	4.03	50	5	61.0	8854.727	0.01586646412343066	0.012858307256136613	0.014362385689783635	169
Efra.gene27221_i0_length540.p1	5.1	2.0	17	1	14.0	577.6733	0.0020304978636338	0.0004000554321749296	0.0012152766479043647	180
Efra.gene27221_i0_length540.p1	10.1	2.0	17	1	13.0	866.7612	0.0025638854061942958	0.000734340941200048	0.0016491131736971719	180
Efra.gene27221_i0_length540.p1	10.3	1.51	17	1	8.0	352.0696	0.0024172882965802977	0.0007200157490561484	0.001568652022818223	180
Efra.gene27331_i1_length540.p1	1.1	4.19	59	4	50.0	3443.2252	0.022995938974528823	0.007919557499106581	0.015457748236817701	179
Efra.gene27331_i1_length540.p1	1.2	2.0	17	1	11.0	0	0.0051330157195523425	0	0.0025665078597761713	179
Efra.gene27331_i1_length540.p1	1.3	4.0	30	2	26.0	925.5618	0.01567272594208891	0.004869221893753287	0.010270973917921098	179
Efra.gene27331_i1_length540.p1	3.1	4.79	59	4	63.0	4697.4754	0.01656929500676601	0.00818682560427612	0.012378060305521065	179
Efra.gene27331_i1_length540.p1	3.2	4.78	59	4	47.0	4345.1783000000005	0.025444725361388587	0.007801712721844404	0.016623219041616497	179
Efra.gene27331_i1_length540.p1	3.4	2.24	30	2	28.0	1418.0425	0.01041734120320386	0.0021406031625703058	0.006278972182887083	179
Efra.gene27331_i1_length540.p1	5.1	5.34	107	7	97.0	11744.7621	0.014147044173601814	0.008179025745564405	0.01116303495958311	179
Efra.gene27331_i1_length540.p1	5.2	4.1	76	5	59.0	0	0.020498149609497092	0	0.010249074804748546	179
Efra.gene27331_i1_length540.p1	5.3	6.0	59	4	65.0	7016.2822	0.016113780191847046	0.0097201750170576	0.012916977604452323	179
Efra.gene27331_i1_length540.p1	5.4	4.45	76	5	59.0	0	0.01753547568940564	0	0.00876773784470282	179
Efra.gene27331_i1_length540.p1	7.1	4.01	76	5	65.0	6821.585999999999	0.013887743385367883	0.0067843023690036565	0.010336022877185769	179
Efra.gene27331_i1_length540.p1	7.2	4.75	59	4	60.0	4921.851	0.01530591053200998	0.007665349264200978	0.01148562989810548	179
Efra.gene27331_i1_length540.p1	7.3	4.0	45	3	35.0	3804.6164999999996	0.00766495885567772	0.004411908470915938	0.006038433663296829	179
Efra.gene27331_i1_length540.p1	10.1	4.02	94	6	82.0	10131.532	0.016262547741911392	0.008631631161472723	0.012447089451692057	179
Efra.gene27331_i1_length540.p1	10.2	4.0	33	2	28.0	0	0.007682146061830467	0	0.0038410730309152335	179
Efra.gene27331_i1_length540.p1	10.3	4.73	46	3	45.0	2448.6206	0.013673208940153917	0.005035637303193543	0.00935442312167373	179
Efra.gene27331_i1_length540.p1	12.1	2.98	59	4	45.0	2793.9125999999997	0.01847782385093018	0.0065148350909075125	0.012496329470918846	179
Efra.gene27331_i1_length540.p1	12.2	3.12	59	4	49.0	3589.5596	0.012427641335489391	0.00457123290584925	0.00849943712066932	179
Efra.gene27331_i1_length540.p1	12.3	3.63	59	4	57.0	7293.485000000001	0.013997769841652855	0.009999479421799939	0.011998624631726396	179
Efra.gene27516_i0_length534.p1	1.1	2.1	24	2	20.0	1939.4335	0.009302312037154032	0.004511179891495139	0.006906745964324585	177
Efra.gene27516_i0_length534.p1	1.2	2.0	12	1	10.0	0	0.004719105361067639	0	0.0023595526805338194	177
Efra.gene27516_i0_length534.p1	3.1	2.0	12	1	16.0	860.5504	0.004255623791532405	0.0015167258901478322	0.0028861748408401185	177
Efra.gene27516_i0_length534.p1	5.1	3.89	24	2	25.0	3584.0200000000004	0.003687344788681235	0.0025241057150989887	0.003105725251890112	177
Efra.gene27516_i0_length534.p1	5.2	2.0	12	1	10.0	0	0.0035135198507133775	0	0.0017567599253566887	177
Efra.gene27516_i0_length534.p1	5.3	4.0	24	2	24.0	2288.3176000000003	0.006016931743083434	0.003205996927765447	0.004611464335424441	177
Efra.gene27516_i0_length534.p1	5.4	2.0	12	1	12.0	0	0.0036068372863011884	0	0.0018034186431505942	177
Efra.gene27516_i0_length534.p1	7.1	2.0	24	2	31.0	5507.894	0.006698225818809768	0.005539686338034676	0.006118956078422222	177
Efra.gene27516_i0_length534.p1	7.2	3.15	38	3	33.0	4386.5908	0.008513372270488038	0.0069089233390928215	0.00771114780479043	177
Efra.gene27516_i0_length534.p1	10.1	4.87	38	3	29.0	5416.407700000001	0.005816376280023566	0.004666689062538095	0.0052415326712808305	177
Efra.gene27516_i0_length534.p1	10.2	2.05	24	2	22.0	0	0.006104174978105	0	0.0030520874890525	177
Efra.gene27516_i0_length534.p1	10.3	2.38	24	2	20.0	1779.5011	0.006145648211644824	0.0037009308332718927	0.004923289522458359	177
Efra.gene27516_i0_length534.p1	12.1	2.0	12	1	14.0	575.0308	0.00581361287764357	0.0013560055980650222	0.003584809237854296	177
Efra.gene27516_i0_length534.p1	12.2	2.62	24	2	27.0	2008.4729	0.006925261221540439	0.0025866515086177804	0.00475595636507911	177
Efra.gene27516_i0_length534.p1	12.3	2.73	24	2	22.0	1700.0772000000002	0.005463694879217856	0.002357168911056098	0.003910431895136977	177
Efra.gene2834_i0_length2466.p1	10.1	2.0	11	1	12.0	1252.076	0.0005188787105199737	0.00023257247715098586	0.00037572559383547974	821
Efra.gene2834_i0_length2466.p1	10.3	2.0	11	1	11.0	550.8497	0.0007287196752784697	0.0002469880460122904	0.00048785386064538006	821
Efra.gene2834_i0_length2466.p1	12.3	1.8	11	1	12.0	775.1023	0.0006425029300995862	0.00023169208421937472	0.00043709750715948043	821
Efra.gene28361_i0_length519.p1	0.1	2.28	72	6	57.0	21937.725000000002	0.03005776705121484	0.03872491276056402	0.03439133990588943	172
Efra.gene28361_i0_length519.p1	0.2	4.0	22	2	20.0	3222.389	0.011827898161956141	0.013768105114957227	0.012798001638456683	172
Efra.gene28361_i0_length519.p1	0.3	2.02	11	1	12.0	997.3116	0.007954233101702436	0.006187350396340517	0.007070791749021477	172
Efra.gene28361_i0_length519.p1	0.4	4.31	45	4	39.0	10924.348	0.025032810301896854	0.020561408000340415	0.022797109151118634	172
Efra.gene28361_i0_length519.p1	1.4	4.0	22	2	23.0	10125.201	0.010823320301388445	0.020560786593249038	0.015692053447318742	172
Efra.gene28361_i0_length519.p1	10.1	1.54	22	2	18.0	10681.451	0.0037151112325892305	0.009470493064657167	0.006592802148623199	172
Efra.gene28510_i1_length516.p1	1.4	1.28	15	1	8.0	534.8416	0.0037866485468371473	0.0010924299241257835	0.002439539235481465	171
Efra.gene28510_i1_length516.p1	10.3	2.0	15	1	11.0	714.7557	0.0034987067450504305	0.0015386771034616355	0.002518691924256033	171
Efra.gene28977_i0_length507.p1	1.1	2.0	14	1	13.0	1496.413	0.00637042261830102	0.0036671671858905393	0.00501879490209578	168
Efra.gene28977_i0_length507.p1	1.2	2.0	28	2	20.0	0	0.00994382915367824	0	0.00497191457683912	168
Efra.gene28977_i0_length507.p1	1.3	2.0	14	1	16.0	1475.434	0.010276256203787231	0.008270231766715257	0.009273243985251244	168
Efra.gene28977_i0_length507.p1	1.4	1.82	14	1	8.0	559.9088	0.0038542672708878106	0.0011640523998927052	0.002509159835390258	168
Efra.gene28977_i0_length507.p1	3.1	4.11	61	6	48.0	9162.6444	0.013450810912522065	0.017014359544073373	0.01523258522829772	168
Efra.gene28977_i0_length507.p1	3.2	2.04	21	2	14.0	2821.1892	0.008075542268951342	0.005397073274237698	0.00673630777159452	168
Efra.gene28977_i0_length507.p1	3.4	2.01	28	2	25.0	5383.629999999999	0.009910204482214557	0.008658962708802044	0.009284583595508301	168
Efra.gene28977_i0_length507.p1	5.1	4.28	33	4	44.0	14861.965	0.00683739076529749	0.011027506806263673	0.008932448785780582	168
Efra.gene28977_i0_length507.p1	5.2	2.02	20	2	17.0	0	0.006292965018331281	0	0.0031464825091656406	168
Efra.gene28977_i0_length507.p1	5.3	2.0	35	3	36.0	5663.4702	0.009508901058265783	0.008359752219894918	0.00893432663908035	168
Efra.gene28977_i0_length507.p1	7.1	3.16	34	3	34.0	6742.88	0.00774000057173525	0.007145111610605187	0.007442556091170218	168
Efra.gene28977_i0_length507.p1	7.2	2.06	40	4	32.0	9324.939	0.008697644397554877	0.015473666575900453	0.012085655486727666	168
Efra.gene28977_i0_length507.p1	10.1	2.13	20	2	21.0	9163.532	0.004437493972259359	0.008318105107344393	0.006377799539801876	168
Efra.gene28977_i0_length507.p1	10.3	2.45	28	2	20.0	2982.3725999999997	0.006474879365840082	0.0065348946878894315	0.006504887026864757	168
Efra.gene28977_i0_length507.p1	12.1	2.41	28	2	21.0	1556.3778	0.009187584636990284	0.003866779321110876	0.00652718197905058	168
Efra.gene28977_i0_length507.p1	12.2	3.29	34	3	32.0	9255.554	0.008647416128484357	0.012558516742410958	0.010602966435447657	168
Efra.gene28977_i0_length507.p1	12.3	2.52	40	4	35.0	9838.152699999999	0.009157897666870838	0.014371417468498885	0.011764657567684862	168
Efra.gene29879_i0_length489.p1	5.3	2.0	14	1	11.0	883.4751	0.003013108565787923	0.00135238195281044	0.0021827452592991818	162
Efra.gene29879_i0_length489.p1	7.1	2.02	33	2	19.0	2635.2017	0.0044854905274108415	0.0028958210150601808	0.0036906557712355114	162
Efra.gene29879_i0_length489.p1	7.3	2.02	27	2	23.0	1493.4183	0.005565544199087332	0.0019135291927290673	0.0037395366959082	162
Efra.gene29879_i0_length489.p1	10.1	2.0	14	1	12.0	1812.189	0.002629626057635175	0.0017059223538698806	0.0021677742057525278	162
Efra.gene29886_i0_length489.p1	0.1	6.0	198	12	166.0	24507.323200000003	0.14761082986692228	0.07294961653881739	0.11028022320286984	102
Efra.gene29886_i0_length489.p1	0.2	6.0	184	10	160.0	15327.425299999999	0.15956066540050637	0.11043168276702021	0.1349961740837633	102
Efra.gene29886_i0_length489.p1	0.3	6.0	184	11	171.0	13020.969699999998	0.19113554247326148	0.13622143289483812	0.1636784876840498	102
Efra.gene29886_i0_length489.p1	0.4	6.01	210	14	220.0	114457.608	0.23812004570733458	0.3632706117141815	0.30069532871075805	102
Efra.gene29886_i0_length489.p1	1.1	2.0	34	2	25.0	2144.3486	0.020177809198238524	0.008655332097443878	0.014416570647841201	102
Efra.gene29886_i0_length489.p1	1.2	4.0	30	2	22.0	0	0.018015878701958223	0	0.009007939350979112	102
Efra.gene29886_i0_length489.p1	1.3	4.01	34	2	30.0	679.5142	0.03173549709993116	0.006273436985826261	0.01900446704287871	102
Efra.gene29886_i0_length489.p1	1.4	5.29	270	17	268.0	48869.4477	0.2126648647113392	0.1673407758071492	0.1900028202592442	102
Efra.gene29886_i0_length489.p1	3.1	2.0	147	7	75.0	5012.3844	0.0346160574954612	0.01533021527851222	0.02497313638698671	102
Efra.gene29886_i0_length489.p1	3.2	5.54	109	6	60.0	6936.864799999999	0.05700382778083301	0.021857397068255232	0.03943061242454412	102
Efra.gene29886_i0_length489.p1	3.4	6.58	223	14	198.0	53710.121	0.1292757027044647	0.14228394743803277	0.13577982507124875	102
Efra.gene29886_i0_length489.p1	5.1	2.0	165	10	134.0	26340.9195	0.034296644587428045	0.03219149464439563	0.033244069615911837	102
Efra.gene29886_i0_length489.p1	5.2	8.83	350	19	213.0	0	0.12986589401151474	0	0.06493294700575737	102
Efra.gene29886_i0_length489.p1	5.3	6.0	156	8	81.0	5930.8604	0.03523886862769084	0.014419081525773744	0.024828975076732294	102
Efra.gene29886_i0_length489.p1	5.4	6.0	120	8	127.0	0	0.06624027398591864	0	0.03312013699295932	102
Efra.gene29886_i0_length489.p1	7.1	2.0	94	6	72.0	10806.4298	0.026996264969927793	0.018860575171656072	0.022928420070791933	102
Efra.gene29886_i0_length489.p1	7.2	4.0	111	6	72.0	9144.0347	0.03223244688505632	0.024991608587121874	0.028612027736089098	102
Efra.gene29886_i0_length489.p1	7.3	8.0	160	10	149.0	12713.5477	0.05726389849853795	0.02587231099724446	0.0415681047478912	102
Efra.gene29886_i0_length489.p1	10.1	4.0	132	8	103.0	11053.127	0.03584799052099717	0.016525544313128672	0.026186767417062922	102
Efra.gene29886_i0_length489.p1	10.2	4.01	128	7	88.0	0	0.042370155730375884	0	0.021185077865187942	102
Efra.gene29886_i0_length489.p1	10.3	9.7	260	15	199.0	22350.1259	0.10611184654841452	0.0806614038550452	0.09338662520172986	102
