Accession	Filename	Unused	seq_length_summ	counts	Sc_summ	Pep_intensity__summ	Sc_norm	Pep_intensity__norm	SP_2	seq_length
Efra.gene25967_i0_length570.p1	7.2	4.44	115	7	60.0	5179.2558	0.01425790525660678	0.007434225676521457	0.01084606546656412	189
Efra.gene25967_i0_length570.p1	7.3	4.0	98	6	60.0	5009.472699999999	0.012427506964419587	0.0054821545220229894	0.008954830743221289	189
Efra.gene25967_i0_length570.p1	10.1	6.0	78	5	75.0	9284.130500000001	0.012770504134690809	0.006765705723329558	0.009768104929010184	189
Efra.gene25967_i0_length570.p1	10.2	4.0	32	2	25.0	0	0.00646586432000455	0	0.003232932160002275	189
Efra.gene25967_i0_length570.p1	10.3	4.0	32	2	24.0	1572.4278	0.006814598634553269	0.002992759474964475	0.004903679054758872	189
Efra.gene25967_i1_length321.p1	1.1	2.0	34	2	22.0	2754.4742	0.01684272463458513	0.01054287813644109	0.01369280138551311	106
Efra.gene25967_i1_length321.p1	3.1	2.0	17	1	12.0	905.9479	0.005291214284862446	0.0026428094790942112	0.003967011881978328	106
Efra.gene26093_i0_length567.p1	5.1	2.12	35	3	29.0	2980.4124	0.0040532571795782665	0.0019255366506297175	0.0029893969151039918	188
Efra.gene26093_i0_length567.p1	10.1	5.15	35	3	35.0	2969.316	0.005991268429147496	0.0021753655224074388	0.0040833169757774675	188
Efra.gene26093_i0_length567.p1	10.2	2.0	15	1	12.0	0	0.003120123463355387	0	0.0015600617316776934	188
Efra.gene26093_i0_length567.p1	12.2	5.47	35	3	37.0	4833.899	0.008635190091015021	0.005673191296351094	0.0071541906936830576	188
Efra.gene26194_i2_length522.p1	7.1	1.85	9	1	11.0	1262.794	0.002412255304153271	0.0012775590630912704	0.0018449071836222708	173
Efra.gene26421_i0_length561.p1	0.4	2.0	10	1	7.0	951.8104	0.004154880562928565	0.0016566214223135687	0.0029057509926210673	186
Efra.gene26595_i0_length555.p1	1.1	1.57	14	1	8.0	670.0466	0.003528317808826134	0.0014774525018613925	0.0025028851553437633	184
Efra.gene26700_i1_length468.p1	10.1	2.0	22	1	10.0	382.4838	0.002062927590988515	0.0003376930471855106	0.001200310319087013	156
Efra.gene26700_i1_length468.p1	10.2	1.24	22	1	7.0	0	0.0021934201270169284	0	0.0010967100635084642	156
Efra.gene26700_i1_length468.p1	10.3	2.0	22	1	11.0	386.2124	0.003784067991783186	0.0008905627388286554	0.0023373153653059205	156
Efra.gene26710_i0_length552.p1	0.1	4.74	76	5	72.0	6841.1169	0.03549116212000498	0.011270215801596623	0.0233806889608008	183
Efra.gene26710_i0_length552.p1	0.2	4.0	40	2	26.0	589.895	0.01424632925189472	0.0023235715463670206	0.00828495039913087	183
Efra.gene26710_i0_length552.p1	0.3	4.03	51	3	52.0	1470.6723000000002	0.032149728227556656	0.008544358242792779	0.02034704323517472	183
Efra.gene26710_i0_length552.p1	0.4	2.0	11	1	12.0	1439.466	0.007239417186929398	0.002546455511226858	0.004892936349078128	183
Efra.gene26710_i0_length552.p1	1.1	7.97	98	6	102.0	5180.370999999999	0.045231877483639944	0.011485135327091386	0.028358506405365663	183
Efra.gene26710_i0_length552.p1	1.2	8.02	84	5	82.0	0	0.03659164486158577	0	0.018295822430792884	183
Efra.gene26710_i0_length552.p1	1.3	6.0	66	4	67.0	3935.1705	0.03834155935011782	0.0192119399113105	0.02877674963071416	183
Efra.gene26710_i0_length552.p1	1.4	5.47	87	5	62.0	4475.885	0.027195787517719693	0.008474341790235271	0.01783506465397748	183
Efra.gene26710_i0_length552.p1	3.1	8.03	120	7	124.0	8681.541200000001	0.03167018240447723	0.01466946378712844	0.023169823095802834	183
Efra.gene26710_i0_length552.p1	3.2	4.07	52	3	41.0	5516.1599	0.021510848190304566	0.009528743368151514	0.01551979577922804	183
Efra.gene26710_i0_length552.p1	3.4	8.02	80	5	95.0	10294.914999999999	0.03442305556444093	0.015103629447391763	0.024763342505916348	183
Efra.gene26710_i0_length552.p1	5.1	10.0	144	9	139.0	12974.157799999997	0.019958491919491096	0.00861115413836752	0.014284823028929309	183
Efra.gene26710_i0_length552.p1	5.2	10.0	131	8	85.0	0	0.028514321945123697	0	0.014257160972561848	183
Efra.gene26710_i0_length552.p1	5.3	10.0	134	8	109.0	8217.9517	0.025146728069186587	0.010743963745128874	0.017945345907157732	183
Efra.gene26710_i0_length552.p1	5.4	8.01	120	7	109.0	0	0.03155420696162359	0	0.015777103480811794	183
Efra.gene26710_i0_length552.p1	7.1	6.35	135	8	135.0	14324.075	0.027987194549676925	0.013699669093301886	0.020843431821489407	183
Efra.gene26710_i0_length552.p1	7.2	7.15	193	11	160.0	12570.3459	0.03926767349360556	0.01863486806793964	0.0289512707807726	183
Efra.gene26710_i0_length552.p1	7.3	10.0	120	7	114.0	15967.630000000001	0.024386435797393847	0.018047225025581568	0.021216830411487708	183
Efra.gene26710_i0_length552.p1	10.1	8.0	116	7	116.0	13959.3284	0.020399310211217582	0.010506234897778051	0.015452772554497816	183
Efra.gene26710_i0_length552.p1	10.2	8.05	116	7	108.0	0	0.028848354644794072	0	0.014424177322397036	183
Efra.gene26710_i0_length552.p1	10.3	7.09	138	8	132.0	9448.9712	0.03870915453889685	0.018573610794204134	0.028641382666550495	183
Efra.gene26710_i0_length552.p1	12.1	6.57	157	9	151.0	11886.7255	0.060397318675124954	0.02704919157752327	0.04372325512632411	183
Efra.gene26710_i0_length552.p1	12.2	8.0	135	8	135.0	15500.9855	0.03236761549401288	0.01868942437452611	0.025528519934269495	183
Efra.gene26710_i0_length552.p1	12.3	7.63	98	6	109.0	8773.943	0.025847367168327876	0.011620610625652688	0.01873398889699028	183
Efra.gene26810_i1_length543.p1	1.1	2.0	14	1	13.0	1496.413	0.005828547098558089	0.003354279442875459	0.004591413270716774	181
Efra.gene26810_i1_length543.p1	1.2	2.0	28	2	20.0	0	0.009023407909540756	0	0.004511703954770378	181
Efra.gene26810_i1_length543.p1	1.3	2.0	14	1	16.0	1475.434	0.00925736668402284	0.007282826566488403	0.008270096625255621	181
Efra.gene26810_i1_length543.p1	1.4	1.82	14	1	8.0	559.9088	0.003547908833179614	0.0010718076802065674	0.002309858256693091	181
Efra.gene26810_i1_length543.p1	3.1	4.11	61	6	48.0	9162.6444	0.012394888711500978	0.015653474699450255	0.014024181705475616	181
Efra.gene26810_i1_length543.p1	3.2	2.04	21	2	14.0	2821.1892	0.007426329748492157	0.004927237667602506	0.006176783708047332	181
Efra.gene26810_i1_length543.p1	3.4	2.01	28	2	25.0	5383.629999999999	0.009158794952446482	0.007985576533282347	0.008572185742864415	181
Efra.gene26810_i1_length543.p1	5.1	4.28	33	4	44.0	14861.965	0.006387605903881009	0.009973117513641161	0.008180361708761085	181
Efra.gene26810_i1_length543.p1	5.2	2.02	20	2	17.0	0	0.00576587946514656	0	0.00288293973257328	181
Efra.gene26810_i1_length543.p1	5.3	2.0	35	3	36.0	5663.4702	0.008397113108611751	0.007486107931368697	0.007941610519990224	181
Efra.gene26810_i1_length543.p1	7.1	3.16	34	3	34.0	6742.88	0.00712651215420871	0.006520207793603189	0.00682335997390595	181
Efra.gene26810_i1_length543.p1	7.2	2.06	40	4	32.0	9324.939	0.007940314087657257	0.013976473594300166	0.01095839384097871	181
Efra.gene26810_i1_length543.p1	7.3	4.0	28	2	25.0	9697.843	0.0054069954334146	0.011081987007301257	0.008244491220357928	181
Efra.gene26810_i1_length543.p1	10.1	2.13	20	2	21.0	9163.532	0.0037337849657891583	0.006972973228263632	0.005353379097026396	181
Efra.gene26810_i1_length543.p1	10.2	4.0	21	2	26.0	0	0.007021714313481185	0	0.0035108571567405923	181
Efra.gene26810_i1_length543.p1	10.3	2.45	28	2	20.0	2982.3725999999997	0.005929830303547734	0.0059271542696749035	0.0059284922866113185	181
Efra.gene26810_i1_length543.p1	12.1	2.41	28	2	21.0	1556.3778	0.008492440659635768	0.0035807961546556566	0.006036618407145713	181
Efra.gene26810_i1_length543.p1	12.2	3.29	34	3	32.0	9255.554	0.007757100729811312	0.0112826612561614	0.009519880992986356	181
Efra.gene26810_i1_length543.p1	12.3	2.52	40	4	35.0	9838.152699999999	0.008391321745305897	0.013174077521103592	0.010782699633204745	181
Efra.gene26810_i2_length552.p1	1.1	2.02	9	1	12.0	1487.99	0.0053213973510164644	0.0032989464490783987	0.004310171900047431	183
Efra.gene26810_i2_length552.p1	1.2	2.0	9	1	13.0	0	0.0058011144292757924	0	0.0029005572146378962	183
Efra.gene26810_i2_length552.p1	3.1	2.0	50	5	40.0	5797.469400000001	0.010216187872412009	0.009796160089672238	0.010006173981042123	183
Efra.gene26810_i2_length552.p1	3.2	2.0	16	2	17.0	3816.9682000000003	0.008919132176467748	0.006593519963443269	0.007756326069955508	183
Efra.gene26810_i2_length552.p1	3.4	2.0	9	1	12.0	856.0569	0.004348175439718854	0.0012559177228255803	0.0028020465812722173	183
Efra.gene26810_i2_length552.p1	5.1	2.0	30	4	38.0	15044.063	0.005456278366479581	0.009984983022197533	0.007720630694338557	183
Efra.gene26810_i2_length552.p1	5.2	2.0	9	1	11.0	0	0.0036900887223101256	0	0.0018450443611550628	183
Efra.gene26810_i2_length552.p1	5.3	6.01	30	3	31.0	3766.3082	0.007151821744447562	0.004923985955500516	0.006037903849974039	183
Efra.gene26810_i2_length552.p1	5.4	2.01	9	1	11.0	0	0.0031843695098886186	0	0.0015921847549443093	183
Efra.gene26810_i2_length552.p1	7.1	2.0	23	2	23.0	3965.5289999999995	0.004768188701056069	0.0037926661986824504	0.00428042744986926	183
Efra.gene26810_i2_length552.p1	7.2	2.0	29	3	27.0	6640.222	0.0066264199020459385	0.009843775334124281	0.00823509761808511	183
Efra.gene26810_i2_length552.p1	7.3	2.0	23	2	24.0	6385.099	0.005133986483661862	0.007216682655072534	0.0061753345693671986	183
Efra.gene26810_i2_length552.p1	10.1	2.0	9	1	14.0	2344.023	0.0024619857151469498	0.0017641863231611058	0.002113086019154028	183
Efra.gene26810_i2_length552.p1	10.2	2.0	16	2	25.0	0	0.00667785987148011	0	0.003338929935740055	183
Efra.gene26810_i2_length552.p1	10.3	2.0	23	2	20.0	2311.5106	0.005865023414984371	0.004543679658064496	0.005204351536524434	183
Efra.gene26810_i2_length552.p1	12.1	2.0	23	2	21.0	2672.3808	0.008399627100514067	0.0060812155733969715	0.007240421336955519	183
Efra.gene26810_i2_length552.p1	12.2	2.0	23	2	25.0	5415.444	0.005994002869261645	0.0065293610585263236	0.0062616819638939844	183
Efra.gene26810_i2_length552.p1	12.3	2.0	29	3	26.0	4811.2897	0.006165427030977291	0.00637229170635293	0.0062688593686651105	183
Efra.gene27122_i0_length543.p1	0.1	2.0	12	1	13.0	903.0308	0.0069389772093599485	0.0016109133055896253	0.004274945257474787	169
Efra.gene27122_i0_length543.p1	1.2	6.0	31	3	31.0	0	0.014979391059299758	0	0.007489695529649879	169
Efra.gene27122_i0_length543.p1	1.3	2.0	12	1	17.0	757.6172	0.010534362901900251	0.004005178504457892	0.0072697707031790714	169
Efra.gene27122_i0_length543.p1	1.4	4.0	22	2	26.0	1566.6826999999998	0.012349451900105965	0.0032119774637761776	0.007780714681941071	169
Efra.gene27122_i0_length543.p1	3.1	6.0	40	4	46.0	5035.979	0.012721874187864541	0.00921437121109325	0.010968122699478895	169
Efra.gene27122_i0_length543.p1	3.2	6.0	41	4	42.0	7366.5763	0.02386092931024403	0.013779354085543202	0.018820141697893616	169
Efra.gene27122_i0_length543.p1	3.4	5.8	72	5	61.0	10497.2161	0.0239342615550205	0.01667619941711378	0.02030523048606714	169
Efra.gene27122_i0_length543.p1	5.1	8.14	52	5	59.0	9979.9332	0.009173378623930245	0.0071725602792300355	0.00817296945158014	169
Efra.gene27122_i0_length543.p1	5.2	4.0	22	2	22.0	0	0.007991553090920154	0	0.003995776545460077	169
Efra.gene27122_i0_length543.p1	5.3	8.0	64	5	66.0	9567.9741	0.016487822681702166	0.013545197004386068	0.015016509843044118	169
Efra.gene27122_i0_length543.p1	5.4	6.35	66	6	67.0	0	0.021002450005779643	0	0.010501225002889822	169
Efra.gene27122_i0_length543.p1	7.1	4.0	22	2	30.0	5717.466	0.006734591193413382	0.005921223671713861	0.006327907432563622	169
Efra.gene27122_i0_length543.p1	7.2	10.0	65	5	66.0	9909.962	0.017539754454725148	0.015907995822247695	0.016723875138486423	169
Efra.gene27122_i0_length543.p1	7.3	10.0	65	5	70.0	8515.874	0.016214587489079994	0.010422300360963777	0.013318443925021885	169
Efra.gene27122_i0_length543.p1	10.1	4.26	31	3	34.0	7175.99	0.006474418900948571	0.00584828854814304	0.006161353724545805	169
Efra.gene27122_i0_length543.p1	10.2	10.0	75	6	78.0	0	0.022560892735031264	0	0.011280446367515632	169
Efra.gene27122_i0_length543.p1	10.3	6.0	46	3	43.0	2792.5856000000003	0.013654399187133735	0.005944053296976876	0.009799226242055306	169
Efra.gene27122_i0_length543.p1	12.1	5.8	53	5	75.0	7215.805	0.032483764991421686	0.01778038782667141	0.02513207640904655	169
Efra.gene27122_i0_length543.p1	12.2	9.55	77	6	86.0	13987.673800000002	0.022327483350636633	0.018261922542404545	0.02029470294652059	169
Efra.gene27122_i0_length543.p1	12.3	4.03	50	5	61.0	8854.727	0.015663327707510128	0.012699122187296295	0.01418122494740321	169
Efra.gene27221_i0_length540.p1	5.1	2.0	17	1	14.0	577.6733	0.002043711282883141	0.00038980110588640647	0.0012167561943847737	180
Efra.gene27221_i0_length540.p1	10.1	2.0	17	1	13.0	866.7612	0.002324231752513727	0.0006632246037666095	0.0014937281781401684	180
Efra.gene27221_i0_length540.p1	10.3	1.51	17	1	8.0	352.0696	0.0023851095220936446	0.0007035888152125651	0.001544349168653105	180
Efra.gene27331_i1_length540.p1	1.1	4.19	59	4	50.0	3443.2252	0.022667963576257284	0.007804385981471005	0.015236174778864145	179
Efra.gene27331_i1_length540.p1	1.2	2.0	17	1	11.0	0	0.0050183254603060464	0	0.0025091627301530232	179
Efra.gene27331_i1_length540.p1	1.3	4.0	30	2	26.0	925.5618	0.015211301541554291	0.0046196720541494055	0.009915486797851848	179
Efra.gene27331_i1_length540.p1	3.1	4.79	59	4	63.0	4697.4754	0.016450060053217606	0.008114840386083682	0.012282450219650645	179
Efra.gene27331_i1_length540.p1	3.2	4.78	59	4	47.0	4345.1783000000005	0.025209811320998716	0.00767369342332626	0.01644175237216249	179
Efra.gene27331_i1_length540.p1	3.4	2.24	30	2	28.0	1418.0425	0.010372463199776262	0.0021268940821155603	0.006249678640945911	179
Efra.gene27331_i1_length540.p1	5.1	5.34	107	7	97.0	11744.7621	0.01423910574586578	0.007969378801736444	0.011104242273801112	179
Efra.gene27331_i1_length540.p1	5.2	4.1	76	5	59.0	0	0.02023457995672038	0	0.01011728997836019	179
Efra.gene27331_i1_length540.p1	5.3	6.0	59	4	65.0	7016.2822	0.015330855947054198	0.009377909921247768	0.012354382934150983	179
Efra.gene27331_i1_length540.p1	5.4	4.45	76	5	59.0	0	0.01746147160907436	0	0.00873073580453718	179
Efra.gene27331_i1_length540.p1	7.1	4.01	76	5	65.0	6821.585999999999	0.0137764402718149	0.006670016500873295	0.010223228386344096	179
Efra.gene27331_i1_length540.p1	7.2	4.75	59	4	60.0	4921.851	0.015054436276528946	0.0074594295185536974	0.011256932897541322	179
Efra.gene27331_i1_length540.p1	7.3	4.0	45	3	35.0	3804.6164999999996	0.007654372306297539	0.00439621494795734	0.0060252936271274395	179
Efra.gene27331_i1_length540.p1	10.1	4.02	94	6	82.0	10131.532	0.014742441197723513	0.007795711549967564	0.011269076373845539	179
Efra.gene27331_i1_length540.p1	10.2	4.0	33	2	28.0	0	0.00764633608524337	0	0.003823168042621685	179
Efra.gene27331_i1_length540.p1	10.3	4.73	46	3	45.0	2448.6206	0.013491192129160978	0.0049207508150184215	0.0092059714720897	179
Efra.gene27331_i1_length540.p1	12.1	2.98	59	4	45.0	2793.9125999999997	0.01840141771022435	0.0064998439659089855	0.012450630838066669	179
Efra.gene27331_i1_length540.p1	12.2	3.12	59	4	49.0	3589.5596	0.012010776252216573	0.004424618622519418	0.008217697437367995	179
Efra.gene27331_i1_length540.p1	12.3	3.63	59	4	57.0	7293.485000000001	0.013818558091990573	0.009875686469242603	0.011847122280616587	179
Efra.gene27516_i0_length534.p1	1.1	2.1	24	2	20.0	1939.4335	0.009169639503163964	0.004445575287388255	0.006807607395276109	177
Efra.gene27516_i0_length534.p1	1.2	2.0	12	1	10.0	0	0.004613663366177618	0	0.002306831683088809	177
Efra.gene27516_i0_length534.p1	3.1	2.0	12	1	16.0	860.5504	0.004224999730285645	0.0015033896045814968	0.0028641946674335707	177
Efra.gene27516_i0_length534.p1	5.1	3.89	24	2	25.0	3584.0200000000004	0.003711340102088029	0.0024594071720779975	0.0030853736370830133	177
Efra.gene27516_i0_length534.p1	5.2	2.0	12	1	10.0	0	0.0034683422505534306	0	0.0017341711252767153	177
Efra.gene27516_i0_length534.p1	5.3	4.0	24	2	24.0	2288.3176000000003	0.005724585584401985	0.0030931079269272883	0.004408846755664637	177
Efra.gene27516_i0_length534.p1	5.4	2.0	12	1	12.0	0	0.0035916155334953298	0	0.0017958077667476649	177
Efra.gene27516_i0_length534.p1	7.1	2.0	24	2	31.0	5507.894	0.006644542987249098	0.005446366814835834	0.006045454901042466	177
Efra.gene27516_i0_length534.p1	7.2	3.15	38	3	33.0	4386.5908	0.008373498595617373	0.006723324002696393	0.007548411299156883	177
Efra.gene27516_i0_length534.p1	10.1	4.87	38	3	29.0	5416.407700000001	0.005272703063068951	0.004214749349731063	0.004743726206400007	177
Efra.gene27516_i0_length534.p1	10.2	2.05	24	2	22.0	0	0.006075720642390717	0	0.0030378603211953584	177
Efra.gene27516_i0_length534.p1	10.3	2.38	24	2	20.0	1779.5011	0.006063837768034689	0.0036164952552480375	0.004840166511641363	177
Efra.gene27516_i0_length534.p1	12.1	2.0	12	1	14.0	575.0308	0.005789573481710261	0.0013528853273082587	0.00357122940450926	177
Efra.gene27516_i0_length534.p1	12.2	2.62	24	2	27.0	2008.4729	0.006692964559778935	0.0025036891951739043	0.0045983268774764195	177
Efra.gene27516_i0_length534.p1	12.3	2.73	24	2	22.0	1700.0772000000002	0.005393743856304776	0.002327987302007547	0.003860865579156161	177
Efra.gene2834_i2_length480.p1	10.1	2.0	11	1	12.0	1252.076	0.002428805314673271	0.0010845941023250323	0.0017566997084991517	159
Efra.gene2834_i2_length480.p1	10.3	2.0	11	1	11.0	550.8497	0.003712670482504258	0.0012462319986275344	0.002479451240565896	159
Efra.gene2834_i2_length480.p1	12.3	1.8	11	1	12.0	775.1023	0.0032751034736396064	0.0011815364710613633	0.0022283199723504847	159
Efra.gene28361_i0_length519.p1	0.1	2.28	72	6	57.0	21937.725000000002	0.029894082047300704	0.038452045827940484	0.034173063937620596	172
Efra.gene28361_i0_length519.p1	0.2	4.0	22	2	20.0	3222.389	0.01165956284926983	0.01350460679823264	0.012582084823751234	172
Efra.gene28361_i0_length519.p1	0.3	2.02	11	1	12.0	997.3116	0.007893649730290074	0.00616477243247864	0.007029211081384357	172
Efra.gene28361_i0_length519.p1	0.4	4.31	45	4	39.0	10924.348	0.025032810301896854	0.020561408000340415	0.022797109151118634	172
Efra.gene28361_i0_length519.p1	1.4	4.0	22	2	23.0	10125.201	0.010733971273638614	0.020396392123538002	0.015565181698588308	172
Efra.gene28361_i0_length519.p1	3.1	2.03	22	2	17.0	3068.094	0.004619558208004907	0.005515802570979767	0.0050676803894923374	172
Efra.gene28361_i0_length519.p1	10.1	1.54	22	2	18.0	10681.451	0.0033678492299393905	0.008553334912823	0.005960592071381195	172
Efra.gene28361_i0_length519.p1	10.3	1.43	22	2	18.0	3249.9805	0.005616100909580965	0.006796967815828033	0.006206534362704499	172
Efra.gene28510_i1_length516.p1	1.4	1.28	15	1	8.0	534.8416	0.003755388881903568	0.001083695363448417	0.0024195421226759924	171
Efra.gene28510_i1_length516.p1	10.3	2.0	15	1	11.0	714.7557	0.0034521322030302746	0.0015035726671790484	0.0024778524351046615	171
Efra.gene29879_i0_length489.p1	5.3	2.0	14	1	11.0	883.4751	0.0028667099107074754	0.001304762116970255	0.0020857360138388653	162
Efra.gene29879_i0_length489.p1	7.1	2.02	33	2	19.0	2635.2017	0.004449541630051517	0.002847039076895343	0.0036482903534734296	162
Efra.gene29879_i0_length489.p1	7.3	2.02	27	2	23.0	1493.4183	0.005557857281309871	0.0019067226112879508	0.0037322899462989105	162
Efra.gene29879_i0_length489.p1	10.1	2.0	14	1	12.0	1812.189	0.0023838274384756176	0.0015407144198620085	0.001962270929168813	162
Efra.gene29886_i0_length489.p1	0.1	6.0	198	12	166.0	24507.323200000003	0.14680698840979184	0.07243559244729558	0.10962129042854371	102
Efra.gene29886_i0_length489.p1	0.2	6.0	184	10	160.0	15327.425299999999	0.157289789025444	0.10831820656392517	0.13280399779468458	102
Efra.gene29886_i0_length489.p1	0.3	6.0	184	11	171.0	13020.969699999998	0.18967975969549972	0.13572435379116687	0.1627020567433333	102
Efra.gene29886_i0_length489.p1	0.4	6.01	210	14	220.0	114457.608	0.23812004570733458	0.3632706117141815	0.30069532871075805	102
Efra.gene29886_i0_length489.p1	1.1	2.0	34	2	25.0	2144.3486	0.019890026863480657	0.008529460452037556	0.014209743657759106	102
Efra.gene29886_i0_length489.p1	1.2	4.0	30	2	22.0	0	0.01761333838028985	0	0.008806669190144925	102
Efra.gene29886_i0_length489.p1	1.3	4.01	34	2	30.0	679.5142	0.030801164886178935	0.005951920483243698	0.018376542684711318	102
Efra.gene29886_i0_length489.p1	1.4	5.29	270	17	268.0	48869.4477	0.2109092667645548	0.16600279693289338	0.1884560318487241	102
Efra.gene29886_i0_length489.p1	3.1	2.0	147	7	75.0	5012.3844	0.03436695552668011	0.01519541957806584	0.024781187552372973	102
Efra.gene29886_i0_length489.p1	3.2	5.54	109	6	60.0	6936.864799999999	0.05647754976794456	0.021498736253652836	0.0389881430107987	102
Efra.gene29886_i0_length489.p1	3.4	6.58	223	14	198.0	53710.121	0.12871878176697138	0.14137271731516185	0.13504574954106663	102
Efra.gene29886_i0_length489.p1	5.1	2.0	165	10	134.0	26340.9195	0.03451982923189171	0.0313663537682819	0.032943091500086806	102
Efra.gene29886_i0_length489.p1	5.2	8.83	350	19	213.0	0	0.12819605018442637	0	0.06409802509221318	102
Efra.gene29886_i0_length489.p1	5.3	6.0	156	8	81.0	5930.8604	0.03352670895570721	0.013911359359120553	0.02371903415741388	102
Efra.gene29886_i0_length489.p1	5.4	6.0	120	8	127.0	0	0.06596072351098163	0	0.032980361755490815	102
Efra.gene29886_i0_length489.p1	7.1	2.0	94	6	72.0	10806.4298	0.026779903804396748	0.018542856843419588	0.022661380323908166	102
Efra.gene29886_i0_length489.p1	7.2	4.0	111	6	72.0	9144.0347	0.03170287168821979	0.02432024117694908	0.028011556432584434	102
Efra.gene29886_i0_length489.p1	7.3	8.0	160	10	149.0	12713.5477	0.057184807781866014	0.02578028104936502	0.04148254441561552	102
Efra.gene29886_i0_length489.p1	10.1	4.0	132	8	103.0	11053.127	0.03249717699216026	0.014925148475572417	0.023711162733866337	102
Efra.gene29886_i0_length489.p1	10.2	4.01	128	7	88.0	0	0.042172649164829684	0	0.021086324582414842	102
Efra.gene29886_i0_length489.p1	10.3	9.7	260	15	199.0	22350.1259	0.10469929299190482	0.07882113918500941	0.09176021608845711	102
Efra.gene29886_i0_length489.p1	12.1	1.54	68	4	38.0	3750.7524000000003	0.0272693776176353	0.015313038342582895	0.021291207980109098	102
Efra.gene29886_i0_length489.p1	12.2	2.39	128	7	83.0	6264.554700000001	0.03570310179655495	0.013551199505897185	0.024627150651226067	102
Efra.gene29886_i0_length489.p1	12.3	4.47	584	32	476.0	71024.3662	0.20251056478671567	0.16876890227582378	0.18563973353126972	102
Efra.gene30061_i0_length486.p1	5.1	2.0	15	1	15.0	832.275	0.0024481013592655195	0.0006278765314277464	0.001537988945346633	161
Efra.gene30096_i0_length486.p1	1.1	3.73	47	3	29.0	3330.4156	0.014617316636565413	0.008392645885411058	0.011504981260988235	161
Efra.gene30096_i0_length486.p1	1.2	4.17	43	3	28.0	0	0.014202059405451103	0	0.007101029702725551	161
Efra.gene30096_i0_length486.p1	1.3	2.06	31	2	20.0	1923.23	0.013009187653789861	0.010672449396999474	0.011840818525394668	161
Efra.gene30096_i0_length486.p1	3.4	1.76	31	2	18.0	1291.4998	0.007413504088216308	0.002153664819525429	0.004783584453870868	161
Efra.gene30096_i0_length486.p1	5.1	3.16	46	3	31.0	3250.9963999999995	0.005059409475815407	0.0024525839936512454	0.0037559967347333264	161
Efra.gene30096_i0_length486.p1	5.3	2.07	31	2	19.0	1335.4346	0.004982345062200796	0.0019844894191621215	0.0034834172406814586	161
Efra.gene30096_i0_length486.p1	5.4	3.73	67	5	36.0	0	0.011845638809229939	0	0.005922819404614969	161
Efra.gene30096_i0_length486.p1	7.1	2.43	31	2	21.0	2246.935	0.00494846048559505	0.0024426385887603846	0.0036955495371777175	161
Efra.gene30096_i0_length486.p1	7.2	2.68	61	5	41.0	6482.8058	0.011437319651495439	0.010923638505757324	0.011180479078626382	161
Efra.gene30096_i0_length486.p1	7.3	14.0	127	10	111.0	29514.918299999998	0.026989303168380798	0.03791724475258791	0.032453273960484356	161
Efra.gene30096_i0_length486.p1	10.1	4.26	38	3	33.0	5878.168	0.006596243005222905	0.005028631251199826	0.005812437128211365	161
Efra.gene30096_i0_length486.p1	10.2	6.0	50	4	39.0	0	0.0118409654416779	0	0.00592048272083895	161
Efra.gene30096_i0_length486.p1	10.3	8.19	81	6	69.0	13506.0089	0.022999270391617282	0.03017616604302007	0.026587718217318677	161
Efra.gene30096_i0_length486.p1	12.2	1.06	66	5	45.0	6156.271299999999	0.012263506491520406	0.008436835466330742	0.010350170978925575	161
Efra.gene30096_i0_length486.p1	12.3	3.17	70	5	44.0	12167.062999999998	0.01185953618094342	0.01831661053962278	0.0150880733602831	161
Efra.gene30394_i1_length483.p1	3.4	2.01	24	1	12.0	791.0364	0.00497322565917844	0.00132735207241559	0.003150288865797015	160
Efra.gene30394_i1_length483.p1	5.4	7.12	95	6	81.0	0	0.026819266616522158	0	0.013409633308261079	160
Efra.gene30439_i0_length480.p1	7.1	2.0	18	1	16.0	619.7433	0.003817680206916098	0.0006821962010853228	0.0022499382040007104	159
Efra.gene30439_i0_length480.p1	12.2	1.49	18	1	11.0	566.4955	0.0030354535285091046	0.000786116741442167	0.0019107851349756358	159
Efra.gene30439_i0_length480.p1	12.3	2.0	18	1	14.0	941.4804	0.0038209540525795407	0.0014351569197890918	0.002628055486184316	159
Efra.gene31160_i0_length470.p1	0.3	2.0	17	1	11.0	467.69	0.008029454456832699	0.003208049139038946	0.005618751797935822	155
Efra.gene31160_i0_length470.p1	0.4	2.0	17	1	9.0	729.9627	0.006410387154232644	0.0015245958812509545	0.003967491517741799	155
Efra.gene31160_i0_length470.p1	5.2	2.0	17	1	8.0	0	0.0031684984688926826	0	0.0015842492344463413	155
Efra.gene31160_i0_length470.p1	5.4	2.0	17	1	10.0	0	0.0034178276851003944	0	0.0017089138425501972	155
Efra.gene31366_i0_length466.p1	3.1	2.0	11	1	11.0	1558.606	0.004146206892573665	0.003886719122724581	0.004016463007649123	124
Efra.gene31366_i0_length466.p1	5.1	2.0	33	3	24.0	4746.58	0.005085733146345144	0.0046493516704954095	0.004867542408420277	124
Efra.gene31366_i0_length466.p1	7.3	4.0	23	2	22.0	2216.0056	0.006945372843824818	0.0036963256919044707	0.005320849267864644	124
Efra.gene31366_i0_length466.p1	10.1	4.0	58	5	57.0	10308.144	0.014793187208927321	0.011449656655017215	0.013121421931972268	124
